timestamp,episode,step,total_steps,action,action_name,reward,cumulative_reward,pid_targeted,process_name,threat_score,is_ransomware,ransomware_confidence,is_critical,process_killed,snapshot_taken,episode_total_kills,episode_total_snapshots,episode_critical_kills,episode_ransomware_detected,done
2025-11-17 14:29:38.522,2,165,365,2,Kill,-20.0,-319.35,23,cpuhp/0,0.0116,0,0.0,0,1,0,32,0,11,0,0
2025-11-17 14:29:39.797,2,166,366,1,Ignore,-0.05,-319.4,36,kworker/R-kinte,0.0112,0,0.0,1,0,0,32,0,11,0,0
2025-11-17 14:29:41.367,2,167,367,1,Ignore,-0.05,-319.45,57,kworker/R-mld,0.0112,0,0.0,1,0,0,32,0,11,0,0
2025-11-17 14:29:42.712,2,168,368,0,Monitor,0.1,-319.35,371,systemd-journal,0.1521,0,0.0,1,0,0,32,0,11,0,0
2025-11-17 14:29:43.919,2,169,369,1,Ignore,-0.05,-319.4,529,dbus-daemon,0.1639,0,0.0,1,0,0,32,0,11,0,0
2025-11-17 14:29:45.184,2,170,370,0,Monitor,0.1,-319.3,1249,dbus-daemon,0.1645,0,0.0,1,0,0,32,0,11,0,0
2025-11-17 14:29:46.561,2,171,371,1,Ignore,-0.05,-319.35,1253,gnome-keyring-d,0.1702,0,0.0,0,0,0,32,0,11,0,0
2025-11-17 14:29:47.964,2,172,372,2,Kill,-2.0,-321.35,1431,dbus-daemon,0.178,0,0.0,1,0,0,33,0,11,0,0
2025-11-17 14:29:49.249,2,173,373,1,Ignore,-0.05,-321.4,1579,xdg-desktop-por,0.1588,0,0.0,0,0,0,33,0,11,0,0
2025-11-17 14:29:50.555,2,174,374,2,Kill,-2.0,-323.4,1681,gsd-screensaver,0.158,0,0.0,0,1,0,34,0,11,0,0
2025-11-17 14:29:52.025,2,175,375,1,Ignore,-0.05,-323.45,1712,gsd-usb-protect,0.1588,0,0.0,0,0,0,34,0,11,0,0
2025-11-17 14:29:53.457,2,176,376,1,Ignore,-0.05,-323.5,1932,gvfs-mtp-volume,0.1639,0,0.0,0,0,0,34,0,11,0,0
2025-11-17 14:29:54.777,2,177,377,1,Ignore,-0.05,-323.55,2470,chrome_crashpad,0.1847,0,0.0,0,0,0,34,0,11,0,0
2025-11-17 14:29:56.768,2,178,378,0,Monitor,0.1,-323.45,2492,code-oss,0.2717,0,0.1,0,0,0,34,0,11,0,0
2025-11-17 14:29:58.661,2,179,379,3,Snapshot,-1.0,-324.45,14277,python,0.595,0,0.2,0,0,1,34,0,11,0,0
2025-11-17 14:30:00.852,2,180,380,0,Monitor,0.1,-324.35,6,kworker/R-sync_,0.0116,0,0.0,1,0,0,34,0,11,0,0
2025-11-17 14:30:02.822,2,181,381,0,Monitor,0.1,-324.25,23,cpuhp/0,0.0116,0,0.0,0,0,0,34,0,11,0,0
2025-11-17 14:30:04.817,2,182,382,2,Kill,-20.0,-344.25,36,kworker/R-kinte,0.0112,0,0.0,1,0,0,34,0,12,0,0
2025-11-17 14:30:06.878,2,183,383,1,Ignore,-0.05,-344.3,57,kworker/R-mld,0.0112,0,0.0,1,0,0,34,0,12,0,0
2025-11-17 14:30:08.795,2,184,384,3,Snapshot,-1.0,-345.3,371,systemd-journal,0.1521,0,0.0,1,0,1,34,0,12,0,0
2025-11-17 14:30:09.928,2,185,385,0,Monitor,0.1,-345.2,529,dbus-daemon,0.1639,0,0.0,1,0,0,34,0,12,0,0
2025-11-17 14:30:10.916,2,186,386,3,Snapshot,-1.0,-346.2,1249,dbus-daemon,0.1645,0,0.0,1,0,1,34,0,12,0,0
2025-11-17 14:30:11.955,2,187,387,2,Kill,-20.0,-366.2,1253,gnome-keyring-d,0.1702,0,0.0,0,1,0,34,0,13,0,0
2025-11-17 14:30:12.904,2,188,388,0,Monitor,0.1,-366.1,1431,dbus-daemon,0.178,0,0.0,1,0,0,34,0,13,0,0
2025-11-17 14:30:13.802,2,189,389,3,Snapshot,-1.0,-367.1,1584,xdg-permission-,0.1576,0,0.0,0,0,1,34,0,13,0,0
2025-11-17 14:30:14.676,2,190,390,0,Monitor,0.1,-367.0,1681,gsd-screensaver,0.158,0,0.0,0,0,0,34,0,13,0,0
2025-11-17 14:30:15.584,2,191,391,2,Kill,-2.0,-369.0,1803,ibus-x11,0.1584,0,0.0,1,0,0,35,0,13,0,0
2025-11-17 14:30:16.499,2,192,392,3,Snapshot,-1.0,-370.0,1932,gvfs-mtp-volume,0.1639,0,0.0,0,0,1,35,0,13,0,0
2025-11-17 14:30:17.400,2,193,393,1,Ignore,-0.05,-370.05,2492,code-oss,0.2713,0,0.1,0,0,0,35,0,13,0,0
2025-11-17 14:30:18.319,2,194,394,3,Snapshot,1.0,-369.05,2652,code-oss,0.2416,0,0.0,0,0,1,35,0,13,0,0
2025-11-17 14:30:19.250,2,195,395,3,Snapshot,-1.0,-370.05,14277,python,0.595,0,0.2,0,0,1,35,0,13,0,0
2025-11-17 14:30:20.091,2,196,396,3,Snapshot,-1.0,-371.05,6,kworker/R-sync_,0.0116,0,0.0,1,0,1,35,0,13,0,0
2025-11-17 14:30:20.969,2,197,397,0,Monitor,0.1,-370.95,23,cpuhp/0,0.0116,0,0.0,0,0,0,35,0,13,0,0
2025-11-17 14:30:21.988,2,198,398,1,Ignore,-0.05,-371.0,36,kworker/R-kinte,0.0112,0,0.0,1,0,0,35,0,13,0,0
2025-11-17 14:30:22.801,2,199,399,0,Monitor,0.1,-370.9,57,kworker/R-mld,0.0112,0,0.0,1,0,0,35,0,13,0,0
2025-11-17 14:30:23.583,2,200,400,0,Monitor,0.1,-370.8,371,systemd-journal,0.1517,0,0.0,1,0,0,35,0,13,0,1
